name1,name2,cat_id,normalized_text,tokens
کاپشن اوری تو خز مارک جیپ با کیفیت خیلی بالا ضد آب | امریکایی | کاپشن اصل | کاپشن خارجی اصل | پوشاک خارجی | آمریکایی | اروپایی | عربی | اماراتی | دبی | محصولات پوشاک اصل | محصولات پوشاک اورجینال | کاپشن اورجینال آمریکایی | کاپشن امریکایی,,0,کاپشن اوری مارک جیپ کیفیت خیلی بالا امریکایی کاپشن اصل کاپشن خارجی اصل پوشاک خارجی آمریکایی اروپایی عربی اماراتی دبی محصولات پوشاک اصل محصولات پوشاک اورجینال کاپشن اورجینال آمریکایی کاپشن امریکایی,"['کاپشن', 'اوری', 'مارک', 'جیپ', 'کیفیت', 'خیلی', 'بالا', 'امریکایی', 'کاپشن', 'اصل', 'کاپشن', 'خارجی', 'اصل', 'پوشاک', 'خارجی', 'آمریکایی', 'اروپایی', 'عربی', 'اماراتی', 'دبی', 'محصولات', 'پوشاک', 'اصل', 'محصولات', 'پوشاک', 'اورجینال', 'کاپشن', 'اورجینال', 'آمریکایی', 'کاپشن', 'امریکایی']"
کاپشن مردانه چرم طبیعی گوسفندی سهندچرم کدk-501,,0,کاپشن مردانه چرم طبیعی گوسفندی سهندچرم کدk,"['کاپشن', 'مردانه', 'چرم', 'طبیعی', 'گوسفندی', 'سهندچرم', 'کدk']"
کاپشن دولایه دوپوش مارک نورث فیس North در سه رنگ متفاوت | کاپشن اصل | کاپشن خارجی اصل | پوشاک خارجی | آمریکایی | اروپایی | عربی | اماراتی | دبی | محصولات پوشاک اصل | محصولات پوشاک اورجینال | کاپشن اورجینال | کاپشن شیک | کاپشن پسرانه | هدیه تولد | روز مرد | کادویی | کاپشن مردانه | کاپشن اسپورت | کاپشن مردانه اسپورت | کاپشن کلاهدار,,0,کاپشن دولایه دوپوش مارک نورث فیس north رنگ متفاوت کاپشن اصل کاپشن خارجی اصل پوشاک خارجی آمریکایی اروپایی عربی اماراتی دبی محصولات پوشاک اصل محصولات پوشاک اورجینال کاپشن اورجینال کاپشن شیک کاپشن پسرانه هدیه تولد روز مرد کادویی کاپشن مردانه کاپشن اسپورت کاپشن مردانه اسپورت کاپشن کلاهدار,"['کاپشن', 'دولایه', 'دوپوش', 'مارک', 'نورث', 'فیس', 'north', 'رنگ', 'متفاوت', 'کاپشن', 'اصل', 'کاپشن', 'خارجی', 'اصل', 'پوشاک', 'خارجی', 'آمریکایی', 'اروپایی', 'عربی', 'اماراتی', 'دبی', 'محصولات', 'پوشاک', 'اصل', 'محصولات', 'پوشاک', 'اورجینال', 'کاپشن', 'اورجینال', 'کاپشن', 'شیک', 'کاپشن', 'پسرانه', 'هدیه', 'تولد', 'روز', 'مرد', 'کادویی', 'کاپشن', 'مردانه', 'کاپشن', 'اسپورت', 'کاپشن', 'مردانه', 'اسپورت', 'کاپشن', 'کلاهدار']"
بادگیر لاگوست اسپرت فوق العاده شیک و با کیفیت,,0,بادگیر لاگوست اسپرت فوق العاده شیک کیفیت,"['بادگیر', 'لاگوست', 'اسپرت', 'فوق', 'العاده', 'شیک', 'کیفیت']"
کاپشن چرم عسلی تیره مردانه پاییزه زمستانه واکس خور (به همراه واکس مخصوص) کد 1614,,0,کاپشن چرم عسلی تیره مردانه پاییزه زمستانه واکس خور همراه واکس مخصوص,"['کاپشن', 'چرم', 'عسلی', 'تیره', 'مردانه', 'پاییزه', 'زمستانه', 'واکس', 'خور', 'همراه', 'واکس', 'مخصوص']"
پافر چرم داخل خز ببعی مردانه و پسرانه| رنگ‌بندی و سایز بندی کامل شیک| کیفیت بالا |فروشگاه سام سنتر - L / سبز,,0,پافر چرم داخل ببعی مردانه پسرانه رنگ‌بندی سایز بندی کامل شیک کیفیت بالا فروشگاه سام سنتر سبز,"['پافر', 'چرم', 'داخل', 'ببعی', 'مردانه', 'پسرانه', 'رنگ\u200cبندی', 'سایز', 'بندی', 'کامل', 'شیک', 'کیفیت', 'بالا', 'فروشگاه', 'سام', 'سنتر', 'سبز']"
کاپشن چرم مشکی مردانه مولر دری مد,,0,کاپشن چرم مشکی مردانه مولر دری,"['کاپشن', 'چرم', 'مشکی', 'مردانه', 'مولر', 'دری']"
کاپشن مردانه نیم اور مارک کلمبیا Columbia درجه یک بسیار با کیفیت | کاپشن اسپورت مردانه | کاپشن مردانه پفکی | کاپشن اصل | کاپشن اورجینال | امریکایی | کانادایی | اروپایی | المانی | عربی | اماراتی | کاپشن پفی | کاپشن خارجی اصل | کاپشن مردانه زمستانی | کاپشن پسرانه اصل | کاپشن تاکتیکال و کوهنوردی,,0,کاپشن مردانه نیم اور مارک کلمبیا columbia درجه بسیار کیفیت کاپشن اسپورت مردانه کاپشن مردانه پفکی کاپشن اصل کاپشن اورجینال امریکایی کانادایی اروپایی المانی عربی اماراتی کاپشن پفی کاپشن خارجی اصل کاپشن مردانه زمستانی کاپشن پسرانه اصل کاپشن تاکتیکال کوهنوردی,"['کاپشن', 'مردانه', 'نیم', 'اور', 'مارک', 'کلمبیا', 'columbia', 'درجه', 'بسیار', 'کیفیت', 'کاپشن', 'اسپورت', 'مردانه', 'کاپشن', 'مردانه', 'پفکی', 'کاپشن', 'اصل', 'کاپشن', 'اورجینال', 'امریکایی', 'کانادایی', 'اروپایی', 'المانی', 'عربی', 'اماراتی', 'کاپشن', 'پفی', 'کاپشن', 'خارجی', 'اصل', 'کاپشن', 'مردانه', 'زمستانی', 'کاپشن', 'پسرانه', 'اصل', 'کاپشن', 'تاکتیکال', 'کوهنوردی']"
کاپشن چرم قهوه ای مردانه Kawhi,,0,کاپشن چرم قهوه مردانه kawhi,"['کاپشن', 'چرم', 'قهوه', 'مردانه', 'kawhi']"
پافر مردانه مدل بوفالو کد 8521 رنگ سبز,,0,پافر مردانه مدل بوفالو رنگ سبز,"['پافر', 'مردانه', 'مدل', 'بوفالو', 'رنگ', 'سبز']"
کاپشن دو رو سایز بزرگ طرح کتان 120127-3,,0,کاپشن سایز بزرگ طرح کتان,"['کاپشن', 'سایز', 'بزرگ', 'طرح', 'کتان']"
کاپشن,,0,کاپشن,['کاپشن']
کاپشن راه راه برند Vamos - کیفیت A، رنگ‌های مشکی و سفید - سفید و آبی,,0,کاپشن راه راه برند vamos کیفیت رنگ‌های مشکی سفید سفید آبی,"['کاپشن', 'راه', 'راه', 'برند', 'vamos', 'کیفیت', 'رنگ\u200cهای', 'مشکی', 'سفید', 'سفید', 'آبی']"
کاپشن چرم بلند مشکی مردانه ادرسون دری مد,,0,کاپشن چرم بلند مشکی مردانه ادرسون دری,"['کاپشن', 'چرم', 'بلند', 'مشکی', 'مردانه', 'ادرسون', 'دری']"
کاپشن وینداستاپر اسنوهاک کد G210 رنگ نارنجی,,0,کاپشن وینداستاپر اسنوهاک رنگ نارنجی,"['کاپشن', 'وینداستاپر', 'اسنوهاک', 'رنگ', 'نارنجی']"
کاپشن چرم کلاه دارمردانه رنگ قهوه ای و پشم شیشه دار زمستانه طرح جدید کد 1663,,0,کاپشن چرم کلاه دارمردانه رنگ قهوه پشم شیشه دار زمستانه طرح جدید,"['کاپشن', 'چرم', 'کلاه', 'دارمردانه', 'رنگ', 'قهوه', 'پشم', 'شیشه', 'دار', 'زمستانه', 'طرح', 'جدید']"
کاپشن چرم . موجود در تمام سایزبندی . رنگبندی:مشکی ،طوسی،شتری,,0,کاپشن چرم موجود تمام سایزبندی رنگبندی مشکی طوسی شتری,"['کاپشن', 'چرم', 'موجود', 'تمام', 'سایزبندی', 'رنگبندی', 'مشکی', 'طوسی', 'شتری']"
اورکت جیپ کد C21922,,0,اورکت جیپ,"['اورکت', 'جیپ']"
کاپشن پر سبک (پر اردک)، مخصوص کوهنوردی، رنگ قرمز نورث فیس,,0,کاپشن سبک اردک مخصوص کوهنوردی رنگ قرمز نورث فیس,"['کاپشن', 'سبک', 'اردک', 'مخصوص', 'کوهنوردی', 'رنگ', 'قرمز', 'نورث', 'فیس']"
کاپشن و بارونی,,0,کاپشن بارونی,"['کاپشن', 'بارونی']"
کاپشن مردانه دورو بهاره و پاییزه آرپو مدل اروند رنگ مشکی و طوسی تیره,,0,کاپشن مردانه دورو بهاره پاییزه آرپو مدل اروند رنگ مشکی طوسی تیره,"['کاپشن', 'مردانه', 'دورو', 'بهاره', 'پاییزه', 'آرپو', 'مدل', 'اروند', 'رنگ', 'مشکی', 'طوسی', 'تیره']"
کاپشن زیر مردانه دورو 319421 ا Double men's down jacket 319421,Double men's down jacket 319421,0,کاپشن زیر مردانه دورو double men down jacket,"['کاپشن', 'زیر', 'مردانه', 'دورو', 'double', 'men', 'down', 'jacket']"
کاپشن مردانه مدل امید,,0,کاپشن مردانه مدل امید,"['کاپشن', 'مردانه', 'مدل', 'امید']"
کاپشن دوپوش مردانه اسنوهاک,,0,کاپشن دوپوش مردانه اسنوهاک,"['کاپشن', 'دوپوش', 'مردانه', 'اسنوهاک']"
کاپشن الیاف کچوا / FORCLAZ – مدل Trek 100/ سرمه ای,,0,کاپشن الیاف کچوا forclaz مدل trek سرمه,"['کاپشن', 'الیاف', 'کچوا', 'forclaz', 'مدل', 'trek', 'سرمه']"
کاپشن کلاهدار مردانه کتان,,0,کاپشن کلاهدار مردانه کتان,"['کاپشن', 'کلاهدار', 'مردانه', 'کتان']"
کاپشن اسکی مردانه برند دکاتلون اصل TYCWI4LWUN170170250831072,,0,کاپشن اسکی مردانه برند دکاتلون اصل tycwilwun,"['کاپشن', 'اسکی', 'مردانه', 'برند', 'دکاتلون', 'اصل', 'tycwilwun']"
کاپشن مردانه Redcher مدل 1642,,0,کاپشن مردانه redcher مدل,"['کاپشن', 'مردانه', 'redcher', 'مدل']"
پالتو مردانه مدل ریچارد کد 2842 وستی شاپ مدل 300530,,0,پالتو مردانه مدل ریچارد وستی شاپ مدل,"['پالتو', 'مردانه', 'مدل', 'ریچارد', 'وستی', 'شاپ', 'مدل']"
کاپشن مردانه Loiser مدل 1550,,0,کاپشن مردانه loiser مدل,"['کاپشن', 'مردانه', 'loiser', 'مدل']"
کاپشن مردانه آبتین,,0,کاپشن مردانه آبتین,"['کاپشن', 'مردانه', 'آبتین']"
کاپشن گلن نیکر با لاینینگ شرپا مردانه از کلمبیا COLUMBIA GLENNAKER SHERPA LINED JACKET MENS,,0,کاپشن گلن نیکر لاینینگ شرپا مردانه کلمبیا columbia glennaker sherpa lined jacket mens,"['کاپشن', 'گلن', 'نیکر', 'لاینینگ', 'شرپا', 'مردانه', 'کلمبیا', 'columbia', 'glennaker', 'sherpa', 'lined', 'jacket', 'mens']"
پالتو بارونی مردانه سدرا,,0,پالتو بارونی مردانه سدرا,"['پالتو', 'بارونی', 'مردانه', 'سدرا']"
پالتو مردانه مدل مخمل جودون یقه بلیزر رنگ قرمز,,0,پالتو مردانه مدل مخمل جودون یقه بلیزر رنگ قرمز,"['پالتو', 'مردانه', 'مدل', 'مخمل', 'جودون', 'یقه', 'بلیزر', 'رنگ', 'قرمز']"
کت کاپشن چرم سفید داخل تمام خز درجه یک ا White Leather Jacket Coat,White Leather Jacket Coat,0,کاپشن چرم سفید داخل تمام درجه white leather jacket coat,"['کاپشن', 'چرم', 'سفید', 'داخل', 'تمام', 'درجه', 'white', 'leather', 'jacket', 'coat']"
کاپشن قواره دار ضخیم برزنتی با عایق پشم شیشه رنگ کاراملی شیک,,0,کاپشن قواره دار ضخیم برزنتی عایق پشم شیشه رنگ کاراملی شیک,"['کاپشن', 'قواره', 'دار', 'ضخیم', 'برزنتی', 'عایق', 'پشم', 'شیشه', 'رنگ', 'کاراملی', 'شیک']"
کاپشن شمعی مردانه PHILIPP PLEIN رنگ خاکستری,,0,کاپشن شمعی مردانه philipp plein رنگ خاکستری,"['کاپشن', 'شمعی', 'مردانه', 'philipp', 'plein', 'رنگ', 'خاکستری']"
کاپشن لایکو مهندسی زمستانی,,0,کاپشن لایکو مهندسی زمستانی,"['کاپشن', 'لایکو', 'مهندسی', 'زمستانی']"
پالتو مردانه مدل سناتور ضد آب کد 005,,0,پالتو مردانه مدل سناتور,"['پالتو', 'مردانه', 'مدل', 'سناتور']"
بادگیر و بارانی نیم زیپ ضدآب کچوا فرانسه (اورجینال),,0,بادگیر بارانی نیم زیپ ضدآب کچوا فرانسه اورجینال,"['بادگیر', 'بارانی', 'نیم', 'زیپ', 'ضدآب', 'کچوا', 'فرانسه', 'اورجینال']"
کاپشن مردانه مشکی مدل NASA,,0,کاپشن مردانه مشکی مدل nasa,"['کاپشن', 'مردانه', 'مشکی', 'مدل', 'nasa']"
Unisex Yağmur Rüzgar Geçirmez Bomber Oversize Mont Ceket Kaban Waterproof,,0,unisex yağmur rüzgar geçirmez bomber oversize mont ceket kaban waterproof,"['unisex', 'yağmur', 'rüzgar', 'geçirmez', 'bomber', 'oversize', 'mont', 'ceket', 'kaban', 'waterproof']"
حراج آخر فصل کاپشن مردانه,,0,حراج آخر فصل کاپشن مردانه,"['حراج', 'آخر', 'فصل', 'کاپشن', 'مردانه']"
کاپشن دوپوش مردانه outdoorsport,,0,کاپشن دوپوش مردانه outdoorsport,"['کاپشن', 'دوپوش', 'مردانه', 'outdoorsport']"
کاپشن مردانه برند ترندیول اصل ML TOAS 1TOAS01 3PR,,0,کاپشن مردانه برند ترندیول اصل toas toas,"['کاپشن', 'مردانه', 'برند', 'ترندیول', 'اصل', 'toas', 'toas']"
کاپشن پَر نورث فیس (فیروزه ایی) مدل APP-206,,0,کاپشن پَر نورث فیس فیروزه ایی مدل app,"['کاپشن', 'پَر', 'نورث', 'فیس', 'فیروزه', 'ایی', 'مدل', 'app']"
کاپشن داخل چرم خزدار برند RHONES کد 1703145966,,0,کاپشن داخل چرم خزدار برند rhones,"['کاپشن', 'داخل', 'چرم', 'خزدار', 'برند', 'rhones']"
کاپشن زمستانه چرم مردانه رنگ سورمه ای کد 1225,,0,کاپشن زمستانه چرم مردانه رنگ سورمه,"['کاپشن', 'زمستانه', 'چرم', 'مردانه', 'رنگ', 'سورمه']"
‏كاپشن بهاره و پاييزه کتان کد 6671,,0,‏کاپشن بهاره پاییزه کتان,"['\u200fکاپشن', 'بهاره', 'پاییزه', 'کتان']"
کاپشن مردانه قواره دار دورویه اعلاپارچه اعلا سیلیکونی سبز سایزبندی lتا۳xl,,0,کاپشن مردانه قواره دار دورویه اعلاپارچه اعلا سیلیکونی سبز سایزبندی lتاxl,"['کاپشن', 'مردانه', 'قواره', 'دار', 'دورویه', 'اعلاپارچه', 'اعلا', 'سیلیکونی', 'سبز', 'سایزبندی', 'lتاxl']"
کاپشن مردانه برند جک اند جونز اصل TYCJFGML7N169985826957219,,0,کاپشن مردانه برند اند جونز اصل tycjfgmln,"['کاپشن', 'مردانه', 'برند', 'اند', 'جونز', 'اصل', 'tycjfgmln']"
پالتو مردانه مدل ماهوت یقه انگلیسی کد TH رنگ مشکی,,0,پالتو مردانه مدل ماهوت یقه انگلیسی رنگ مشکی,"['پالتو', 'مردانه', 'مدل', 'ماهوت', 'یقه', 'انگلیسی', 'رنگ', 'مشکی']"
کاپشن ضد آب مردانه برفی کچوا / ژاکت زمستانی – قهوه ای – SH500 -10°C,,0,کاپشن مردانه برفی کچوا ژاکت زمستانی قهوه,"['کاپشن', 'مردانه', 'برفی', 'کچوا', 'ژاکت', 'زمستانی', 'قهوه']"
پافر مردانه,,0,پافر مردانه,"['پافر', 'مردانه']"
کاپشن کوهنوردی مردانه کلمبیا مدل OMNI-HEAT,,0,کاپشن کوهنوردی مردانه کلمبیا مدل omni heat,"['کاپشن', 'کوهنوردی', 'مردانه', 'کلمبیا', 'مدل', 'omni', 'heat']"
